x	y
1.458411507191994971e+01 3.174314766539140109e+01
1.460913070669168157e+01 3.191832133877556998e+01
1.463414634146341520e+01 3.209531547629037362e+01
1.465916197623514705e+01 3.227407970781419522e+01
1.468417761100687891e+01 3.245456353431256957e+01
1.470919324577861076e+01 3.263671633566969632e+01
1.473420888055034439e+01 3.282048737849085995e+01
1.475922451532207624e+01 3.300582582387874453e+01
1.478424015009380810e+01 3.319268073518646389e+01
1.480925578486554173e+01 3.338100108574997194e+01
1.483427141963727358e+01 3.357073576660273773e+01
1.485928705440900544e+01 3.376183359417541396e+01
1.488430268918073729e+01 3.395424331798284356e+01
1.490931832395247092e+01 3.414791362830138155e+01
1.493433395872420277e+01 3.434279316383867098e+01
1.495934959349593463e+01 3.453883051939854454e+01
1.498436522826766648e+01 3.473597425354336821e+01
1.500938086303940011e+01 3.493417289625597277e+01
1.503439649781113197e+01 3.513337495660353937e+01
1.505941213258286382e+01 3.533352893040560616e+01
1.508442776735459745e+01 3.553458330790798669e+01
1.510944340212632930e+01 3.573648658146483115e+01
1.513445903689806116e+01 3.593918725323054986e+01
1.515947467166979301e+01 3.614263384286337555e+01
1.518449030644152664e+01 3.634677489524228378e+01
1.520950594121325850e+01 3.655155898819874949e+01
1.523452157598499035e+01 3.675693474026511609e+01
1.525953721075672220e+01 3.696285081844040121e+01
1.528455284552845583e+01 3.716925594597548610e+01
1.530956848030018769e+01 3.737609891017814334e+01
1.533458411507191954e+01 3.758332857023978590e+01
1.535959974984365140e+01 3.779089386508400850e+01
1.538461538461538503e+01 3.799874382123847738e+01
1.540963101938711688e+01 3.820682756073044573e+01
1.543464665415884873e+01 3.841509430900691768e+01
1.545966228893058236e+01 3.862349340287947541e+01
1.548467792370231422e+01 3.883197429849461457e+01
1.550969355847404607e+01 3.904048657932973754e+01
1.553470919324577793e+01 3.924897996421470481e+01
1.555972482801751156e+01 3.945740431537954862e+01
1.558474046278924341e+01 3.966570964652763109e+01
1.560975609756097526e+01 3.987384613093475139e+01
1.563477173233270712e+01 4.008176410957336344e+01
1.565978736710444075e+01 4.028941409926172668e+01
1.568480300187617260e+01 4.049674680083755618e+01
1.570981863664790446e+01 4.070371310735549741e+01
1.573483427141963809e+01 4.091026411230747328e+01
1.575984990619136994e+01 4.111635111786530672e+01
1.578486554096310179e+01 4.132192564314475192e+01
1.580988117573483365e+01 4.152693943248931419e+01
1.583489681050656728e+01 4.173134446377343920e+01
1.585991244527829913e+01 4.193509295672308212e+01
1.588492808005003099e+01 4.213813738125273289e+01
1.590994371482176284e+01 4.234043046581721370e+01
1.593495934959349647e+01 4.254192520577662151e+01
1.595997498436522832e+01 4.274257487177271742e+01
1.598499061913696018e+01 4.294233301811510728e+01
1.601000625390869203e+01 4.314115349117511755e+01
1.603502188868042566e+01 4.333899043778538385e+01
1.606003752345215929e+01 4.353579831364321961e+01
1.608505315822388937e+01 4.373153189171534194e+01
1.611006879299562300e+01 4.392614627064199340e+01
1.613508442776735308e+01 4.411959688313761774e+01
1.616010006253908671e+01 4.431183950438625629e+01
1.618511569731082034e+01 4.450283026042847467e+01
1.621013133208255041e+01 4.469252563653771659e+01
1.623514696685428405e+01 4.488088248558322135e+01
1.626016260162601768e+01 4.506785803637655619e+01
1.628517823639774775e+01 4.525340990199912028e+01
1.631019387116948138e+01 4.543749608810791329e+01
1.633520950594121501e+01 4.562007500121587356e+01
1.636022514071294509e+01 4.580110545694466850e+01
1.638524077548467872e+01 4.598054668824616442e+01
1.641025641025640880e+01 4.615835835358949879e+01
1.643527204502814243e+01 4.633450054511101257e+01
1.646028767979987606e+01 4.650893379672302785e+01
1.648530331457160614e+01 4.668161909217882055e+01
1.651031894934333977e+01 4.685251787309007909e+01
1.653533458411507340e+01 4.702159204689342431e+01
1.656035021888680348e+01 4.718880399476262966e+01
1.658536585365853711e+01 4.735411657946330877e+01
1.661038148843026718e+01 4.751749315314584976e+01
1.663539712320200081e+01 4.767889756507397436e+01
1.666041275797373444e+01 4.783829416928439571e+01
1.668542839274546452e+01 4.799564783217490316e+01
1.671044402751719815e+01 4.815092394001654696e+01
1.673545966228893178e+01 4.830408840638653345e+01
1.676047529706066186e+01 4.845510767951832776e+01
1.678549093183239549e+01 4.860394874956519828e+01
1.681050656660412912e+01 4.875057915577333745e+01
1.683552220137585920e+01 4.889496699356129028e+01
1.686053783614759283e+01 4.903708092150172604e+01
1.688555347091932290e+01 4.917689016820193615e+01
1.691056910569105654e+01 4.931436453907966211e+01
1.693558474046279017e+01 4.944947442303006113e+01
1.696060037523452024e+01 4.958219079898083237e+01
1.698561601000625387e+01 4.971248524233149624e+01
1.701063164477798750e+01 4.984032993127318178e+01
1.703564727954971758e+01 4.996569765298566779e+01
1.706066291432145121e+01 5.008856180970796856e+01
1.708567854909318484e+01 5.020889642467863467e+01
1.711069418386491492e+01 5.032667614794304711e+01
1.713570981863664855e+01 5.044187626202355546e+01
1.716072545340837863e+01 5.055447268744925537e+01
1.718574108818011226e+01 5.066444198814227207e+01
1.721075672295184589e+01 5.077176137665705369e+01
1.723577235772357596e+01 5.087640871926920028e+01
1.726078799249530960e+01 5.097836254091114938e+01
1.728580362726704323e+01 5.107760202995097387e+01
1.731081926203877330e+01 5.117410704281158473e+01
1.733583489681050693e+01 5.126785810842714142e+01
1.736085053158224056e+01 5.135883643253359310e+01
1.738586616635397064e+01 5.144702390179066498e+01
1.741088180112570427e+01 5.153240308773234801e+01
1.743589743589743435e+01 5.161495725054280825e+01
1.746091307066916798e+01 5.169467034265561267e+01
1.748592870544090161e+01 5.177152701217303843e+01
1.751094434021263169e+01 5.184551260610323453e+01
1.753595997498436532e+01 5.191661317341282711e+01
1.756097560975609895e+01 5.198481546789214747e+01
1.758599124452782902e+01 5.205010695083127814e+01
1.761100687929956266e+01 5.211247579350450110e+01
1.763602251407129629e+01 5.217191087946064698e+01
1.766103814884302636e+01 5.222840180661798826e+01
1.768605378361475999e+01 5.228193888916119647e+01
1.771106941838649007e+01 5.233251315923855884e+01
1.773608505315822370e+01 5.238011636845793362e+01
1.776110068792995733e+01 5.242474098917952574e+01
1.778611632270168741e+01 5.246638021560399068e+01
1.781113195747342104e+01 5.250502796465445954e+01
1.783614759224515467e+01 5.254067887665083703e+01
1.786116322701688475e+01 5.257332831577567589e+01
1.788617886178861838e+01 5.260297237032965967e+01
1.791119449656034845e+01 5.262960785277636688e+01
1.793621013133208209e+01 5.265323229957487428e+01
1.796122576610381572e+01 5.267384397079955249e+01
1.798624140087554579e+01 5.269144184954630816e+01
1.801125703564727942e+01 5.270602564112449784e+01
1.803627267041901305e+01 5.271759577203418701e+01
1.806128830519074313e+01 5.272615338872810042e+01
1.808630393996247676e+01 5.273170035615819273e+01
1.811131957473421039e+01 5.273423925610642726e+01
1.813633520950594047e+01 5.273377338529977720e+01
1.816135084427767410e+01 5.273030675330952022e+01
1.818636647904940418e+01 5.272384408023483360e+01
1.821138211382113781e+01 5.271439079417097417e+01
1.823639774859287144e+01 5.270195302846248353e+01
1.826141338336460151e+01 5.268653761874180219e+01
1.828642901813633515e+01 5.266815209975379730e+01
1.831144465290806878e+01 5.264680470196711326e+01
1.833646028767979885e+01 5.262250434797287824e+01
1.836147592245153248e+01 5.259526064867192474e+01
1.838649155722326611e+01 5.256508389925132008e+01
1.841150719199499619e+01 5.253198507495142167e+01
1.843652282676672982e+01 5.249597582662486417e+01
1.846153846153845990e+01 5.245706847608852286e+01
1.848655409631019353e+01 5.241527601126998803e+01
1.851156973108192716e+01 5.237061208115032684e+01
1.853658536585365724e+01 5.232309099050458912e+01
1.856160100062539087e+01 5.227272769444172695e+01
1.858661663539712450e+01 5.221953779274609531e+01
1.861163227016885457e+01 5.216353752402229560e+01
1.863664790494058821e+01 5.210474375964541593e+01
1.866166353971232184e+01 5.204317399751906947e+01
1.868667917448405191e+01 5.197884635564314948e+01
1.871169480925578554e+01 5.191177956549396555e+01
1.873671044402751562e+01 5.184199296521912714e+01
1.876172607879924925e+01 5.176950649264968973e+01
1.878674171357098288e+01 5.169434067813227074e+01
1.881175734834271296e+01 5.161651663718377847e+01
1.883677298311444659e+01 5.153605606297176678e+01
1.886178861788618022e+01 5.145298121862311547e+01
1.888680425265791030e+01 5.136731492936420551e+01
1.891181988742964393e+01 5.127908057449560886e+01
1.893683552220137756e+01 5.118830207920431974e+01
1.896185115697310763e+01 5.109500390621722943e+01
1.898686679174484127e+01 5.099921104729838817e+01
1.901188242651657134e+01 5.090094901459440990e+01
1.903689806128830497e+01 5.080024383183054226e+01
1.906191369606003860e+01 5.069712202536175027e+01
1.908692933083176868e+01 5.059161061508189761e+01
1.911194496560350231e+01 5.048373710519481250e+01
1.913696060037523594e+01 5.037352947485123877e+01
1.916197623514696602e+01 5.026101616865516064e+01
1.918699186991869965e+01 5.014622608704340223e+01
1.921200750469043328e+01 5.002918857654276508e+01
1.923702313946216336e+01 4.990993341990816390e+01
1.926203877423389699e+01 4.978849082614612342e+01
1.928705440900562706e+01 4.966489142042773608e+01
1.931207004377736070e+01 4.953916623389498142e+01
1.933708567854909433e+01 4.941134669336474161e+01
1.936210131332082440e+01 4.928146461093477626e+01
1.938711694809255803e+01 4.914955217349564265e+01
1.941213258286429166e+01 4.901564193215313736e+01
1.943714821763602174e+01 4.887976679156559356e+01
1.946216385240775537e+01 4.874195999919993483e+01
1.948717948717948545e+01 4.860225513451162271e+01
1.951219512195121908e+01 4.846068609805213612e+01
1.953721075672295271e+01 4.831728710050904851e+01
1.956222639149468279e+01 4.817209265168271770e+01
1.958724202626641642e+01 4.802513754940423496e+01
1.961225766103815005e+01 4.787645686839938008e+01
1.963727329580988012e+01 4.772608594910248314e+01
1.966228893058161376e+01 4.757406038642527335e+01
1.968730456535334739e+01 4.742041601848510624e+01
1.971232020012507746e+01 4.726518891529681099e+01
1.973733583489681109e+01 4.710841536743304658e+01
1.976235146966854117e+01 4.695013187465767146e+01
1.978736710444027480e+01 4.679037513453626929e+01
1.981238273921200843e+01 4.662918203102891823e+01
1.983739837398373851e+01 4.646658962306940310e+01
1.986241400875547214e+01 4.630263513313525436e+01
1.988742964352720577e+01 4.613735593581355232e+01
1.991244527829893585e+01 4.597078954636658921e+01
1.993746091307066948e+01 4.580297360930189399e+01
1.996247654784240311e+01 4.563394588695147291e+01
1.998749218261413318e+01 4.546374424806405301e+01
2.001250781738586682e+01 4.529240665641520991e+01
2.003752345215759689e+01 4.511997115943970726e+01
2.006253908692933052e+01 4.494647587689008361e+01
2.008755472170106415e+01 4.477195898952622599e+01
2.011257035647279423e+01 4.459645872783986675e+01
2.013758599124452786e+01 4.442001336081830232e+01
2.016260162601626149e+01 4.424266118475191689e+01
2.018761726078799157e+01 4.406444051208914203e+01
2.021263289555972520e+01 4.388538966034309396e+01
2.023764853033145883e+01 4.370554694105453564e+01
2.026266416510318891e+01 4.352495064881428988e+01
2.028767979987492254e+01 4.334363905034974351e+01
2.031269543464665261e+01 4.316165037367932911e+01
2.033771106941838624e+01 4.297902279733833097e+01
2.036272670419011988e+01 4.279579443968068375e+01
2.038774233896184995e+01 4.261200334825971225e+01
2.041275797373358358e+01 4.242768748929209721e+01
2.043777360850531721e+01 4.224288473720851300e+01
2.046278924327704729e+01 4.205763286429441195e+01
2.048780487804878092e+01 4.187196953042472103e+01
2.051282051282051455e+01 4.168593227289586878e+01
2.053783614759224463e+01 4.149955849635826866e+01
2.056285178236397826e+01 4.131288546285298224e+01
2.058786741713570834e+01 4.112595028195567437e+01
2.061288305190744197e+01 4.093878990103075211e+01
2.063789868667917560e+01 4.075144109559953165e+01
2.066291432145090567e+01 4.056394045982469265e+01
2.068792995622263930e+01 4.037632439711429555e+01
2.071294559099437294e+01 4.018862911084874412e+01
2.073796122576610301e+01 4.000089059523262591e+01
2.076297686053783664e+01 3.981314462627474171e+01
2.078799249530956672e+01 3.962542675289923721e+01
2.081300813008130035e+01 3.943777228818945702e+01
2.083802376485303398e+01 3.925021630076832935e+01
2.086303939962476406e+01 3.906279360631653219e+01
2.088805503439649769e+01 3.887553875923148894e+01
2.091307066916823132e+01 3.868848604442939632e+01
2.093808630393996140e+01 3.850166946929217460e+01
2.096310193871169503e+01 3.831512275576150017e+01
2.098811757348342866e+01 3.812887933258254236e+01
2.101313320825515873e+01 3.794297232769827133e+01
2.103814884302689237e+01 3.775743456079707983e+01
2.106316447779862244e+01 3.757229853601523928e+01
2.108818011257035607e+01 3.738759643479549055e+01
2.111319574734208970e+01 3.720336010890409995e+01
2.113821138211381978e+01 3.701962107360708387e+01
2.116322701688555341e+01 3.683641050100753489e+01
2.118824265165728704e+01 3.665375921354550570e+01
2.121325828642901712e+01 3.647169767766111192e+01
2.123827392120075075e+01 3.629025599762247367e+01
2.126328955597248438e+01 3.610946390951968965e+01
2.128830519074421446e+01 3.592935077542537670e+01
2.131332082551594809e+01 3.574994557772298265e+01
2.133833646028767816e+01 3.557127691360383892e+01
2.136335209505941179e+01 3.539337298973320145e+01
2.138836772983114543e+01 3.521626161708663005e+01
2.141338336460287550e+01 3.503997020595654988e+01
2.143839899937460913e+01 3.486452576112997548e+01
2.146341463414634276e+01 3.468995487723782389e+01
2.148843026891807284e+01 3.451628373427575269e+01
2.151344590368980647e+01 3.434353809329700624e+01
2.153846153846154010e+01 3.417174329227769647e+01
2.156347717323327018e+01 3.400092424215409181e+01
2.158849280800500381e+01 3.383110542303215595e+01
2.161350844277673389e+01 3.366231088056945708e+01
2.163852407754846752e+01 3.349456422252895749e+01
2.166353971232020115e+01 3.332788861550461235e+01
2.168855534709193122e+01 3.316230678181862146e+01
2.171357098186366485e+01 3.299784099658946701e+01
2.173858661663539849e+01 3.283451308497101451e+01
2.176360225140712856e+01 3.267234441956151869e+01
2.178861788617886219e+01 3.251135591798202995e+01
2.181363352095059582e+01 3.235156804062405200e+01
2.183864915572232590e+01 3.219300078856495873e+01
2.186366479049405953e+01 3.203567370165084327e+01
2.188868042526578961e+01 3.187960585674586866e+01
2.191369606003752324e+01 3.172481586614697591e+01
2.193871169480925687e+01 3.157132187616318930e+01
2.196372732958098695e+01 3.141914156585823292e+01
2.198874296435272058e+01 3.126829214595536044e+01
2.201375859912445421e+01 3.111879035790349235e+01
2.203877423389618428e+01 3.097065247310288427e+01
2.206378986866791791e+01 3.082389429228933864e+01
2.208880550343964799e+01 3.067853114507580159e+01
2.211382113821138162e+01 3.053457788964915665e+01
2.213883677298311525e+01 3.039204891262173902e+01
2.216385240775484533e+01 3.025095812903515125e+01
2.218886804252657896e+01 3.011131898251519701e+01
2.221388367729831259e+01 2.997314444557646596e+01
2.223889931207004267e+01 2.983644702007443783e+01
2.226391494684177630e+01 2.970123873780356760e+01
2.228893058161350993e+01 2.956753116123987368e+01
2.231394621638524001e+01 2.943533538442560982e+01
2.233896185115697364e+01 2.930466203399456049e+01
2.236397748592870371e+01 2.917552127033616216e+01
2.238899312070043734e+01 2.904792278889588530e+01
2.241400875547217098e+01 2.892187582161072257e+01
2.243902439024390105e+01 2.879738913847704396e+01
2.246404002501563468e+01 2.867447104924909951e+01
2.248905565978736831e+01 2.855312940526613019e+01
2.251407129455909839e+01 2.843337160140580622e+01
2.253908692933083202e+01 2.831520457816171543e+01
2.256410256410256565e+01 2.819863482384321429e+01
2.258911819887429573e+01 2.808366837689480633e+01
2.261413383364602936e+01 2.797031082833317228e+01
2.263914946841775944e+01 2.785856732429969895e+01
2.266416510318949307e+01 2.774844256872576409e+01
2.268918073796122670e+01 2.763994082610899738e+01
2.271419637273295677e+01 2.753306592439779266e+01
2.273921200750469040e+01 2.742782125798185433e+01
2.276422764227642404e+01 2.732420979078661105e+01
2.278924327704815411e+01 2.722223405946881769e+01
2.281425891181988774e+01 2.712189617671101161e+01
2.283927454659162137e+01 2.702319783461273772e+01
2.286429018136335145e+01 2.692614030817566118e+01
2.288930581613508508e+01 2.683072445888040747e+01
2.291432145090681516e+01 2.673695073835281732e+01
2.293933708567854879e+01 2.664481919211678118e+01
2.296435272045028242e+01 2.655432946343164957e+01
2.298936835522201250e+01 2.646548079721149804e+01
2.301438398999374613e+01 2.637827204402380588e+01
2.303939962476547976e+01 2.629270166416532462e+01
2.306441525953720983e+01 2.620876773181235819e+01
2.308943089430894346e+01 2.612646793924326261e+01
2.311444652908067710e+01 2.604579960113066761e+01
2.313946216385240717e+01 2.596675965890083049e+01
2.316447779862414080e+01 2.588934468515785525e+01
2.318949343339587088e+01 2.581355088817034726e+01
2.321450906816760451e+01 2.573937411641785999e+01
2.323952470293933814e+01 2.566680986319509117e+01
2.326454033771106822e+01 2.559585327127100385e+01
2.328955597248280185e+01 2.552649913760082612e+01
2.331457160725453548e+01 2.545874191808837139e+01
2.333958724202626556e+01 2.539257573239634169e+01
2.336460287679799919e+01 2.532799436880224420e+01
2.338961851156973282e+01 2.526499128909767222e+01
2.341463414634146289e+01 2.520355963352854189e+01
2.343964978111319652e+01 2.514369222577392193e+01
2.346466541588492660e+01 2.508538157796141022e+01
2.348968105065666023e+01 2.502861989571643875e+01
2.351469668542839386e+01 2.497339908324364188e+01
2.353971232020012394e+01 2.491971074843771206e+01
2.356472795497185757e+01 2.486754620802178550e+01
2.358974358974359120e+01 2.481689649271106290e+01
2.361475922451532128e+01 2.476775235239952622e+01
2.363977485928705491e+01 2.472010426136761652e+01
2.366479049405878499e+01 2.467394242350877320e+01
2.368980612883051862e+01 2.462925677757273135e+01
2.371482176360225225e+01 2.458603700242356283e+01
2.373983739837398232e+01 2.454427252231034373e+01
2.376485303314571595e+01 2.450395251214851200e+01
2.378986866791744959e+01 2.446506590280997884e+01
2.381488430268917966e+01 2.442760138641987311e+01
2.383989993746091329e+01 2.439154742165822753e+01
2.386491557223264692e+01 2.435689223906455325e+01
2.388993120700437700e+01 2.432362384634349439e+01
2.391494684177611063e+01 2.429173003366971173e+01
2.393996247654784071e+01 2.426119837899030784e+01
2.396497811131957434e+01 2.423201625332278653e+01
2.398999374609130797e+01 2.420417082604713244e+01
2.401500938086303805e+01 2.417764907019003573e+01
2.404002501563477168e+01 2.415243776769965933e+01
2.406504065040650531e+01 2.412852351470944967e+01
2.409005628517823538e+01 2.410589272678921091e+01
2.411507191994996901e+01 2.408453164418192927e+01
2.414008755472170265e+01 2.406442633702486944e+01
2.416510318949343272e+01 2.404556271055329830e+01
2.419011882426516635e+01 2.402792651028556747e+01
2.421513445903689643e+01 2.401150332718786728e+01
2.424015009380863006e+01 2.399627860281748326e+01
2.426516572858036369e+01 2.398223763444300971e+01
2.429018136335209377e+01 2.396936558014029828e+01
2.431519699812382740e+01 2.395764746386277011e+01
2.434021263289556103e+01 2.394706818048481622e+01
2.436522826766729111e+01 2.393761250081719538e+01
2.439024390243902474e+01 2.392926507659293023e+01
2.441525953721075837e+01 2.392201044542292365e+01
2.444027517198248844e+01 2.391583303571978192e+01
2.446529080675422207e+01 2.391071717158904519e+01
2.449030644152595215e+01 2.390664707768658204e+01
2.451532207629768578e+01 2.390360688404118150e+01
2.454033771106941941e+01 2.390158063084135165e+01
2.456535334584114949e+01 2.390055227318531905e+01
2.459036898061288312e+01 2.390050568579337664e+01
2.461538461538461675e+01 2.390142466768150342e+01
2.464040025015634683e+01 2.390329294679573380e+01
2.466541588492808046e+01 2.390609418460597979e+01
2.469043151969981409e+01 2.390981198065892954e+01
2.471544715447154417e+01 2.391442987708897761e+01
2.474046278924327780e+01 2.391993136308662571e+01
2.476547842401500787e+01 2.392629987932346580e+01
2.479049405878674150e+01 2.393351882233329775e+01
2.481550969355847513e+01 2.394157154884847571e+01
2.484052532833020521e+01 2.395044138009115287e+01
2.486554096310193884e+01 2.396011160601859658e+01
2.489055659787367247e+01 2.397056548952212296e+01
2.491557223264540255e+01 2.398178627057921020e+01
2.494058786741713618e+01 2.399375717035809785e+01
2.496560350218886626e+01 2.400646139527459511e+01
2.499061913696059989e+01 2.401988214100055430e+01
2.501563477173233352e+01 2.403400259642364034e+01
2.504065040650406360e+01 2.404880594755796963e+01
2.506566604127579723e+01 2.406427538140530942e+01
2.509068167604753086e+01 2.408039408976651075e+01
2.511569731081926093e+01 2.409714527300283038e+01
2.514071294559099456e+01 2.411451214374686458e+01
2.516572858036272820e+01 2.413247793056293133e+01
2.519074421513445827e+01 2.415102588155649954e+01
2.521575984990619190e+01 2.417013926793265455e+01
2.524077548467792198e+01 2.418980138750331221e+01
2.526579111944965561e+01 2.420999556814301101e+01
2.529080675422138924e+01 2.423070517119320400e+01
2.531582238899311932e+01 2.425191359481492626e+01
2.534083802376485295e+01 2.427360427728971715e+01
2.536585365853658658e+01 2.429576070026874746e+01
2.539086929330831666e+01 2.431836639197015870e+01
2.541588492808005029e+01 2.434140493032446173e+01
2.544090056285178392e+01 2.436485994606809768e+01
2.546591619762351399e+01 2.438871512578515777e+01
2.549093183239524762e+01 2.441295421489721917e+01
2.551594746716697770e+01 2.443756102060145352e+01
2.554096310193871133e+01 2.446251941475702196e+01
2.556597873671044496e+01 2.448781333671976057e+01
2.559099437148217504e+01 2.451342679612545439e+01
2.561601000625390867e+01 2.453934387562162556e+01
2.564102564102564230e+01 2.456554873354806290e+01
2.566604127579737238e+01 2.459202560656623859e+01
2.569105691056910601e+01 2.461875881223777540e+01
2.571607254534083964e+01 2.464573275155209942e+01
2.574108818011256972e+01 2.467293191140352704e+01
2.576610381488430335e+01 2.470034086701796383e+01
2.579111944965603342e+01 2.472794428432945324e+01
2.581613508442776705e+01 2.475572692230676708e+01
2.584115071919950068e+01 2.478367363523034683e+01
2.586616635397123076e+01 2.481176937491977341e+01
2.589118198874296439e+01 2.483999919291212777e+01
2.591619762351469802e+01 2.486834824259140220e+01
2.594121325828642810e+01 2.489680178126936383e+01
2.596622889305816173e+01 2.492534517221811541e+01
2.599124452782989536e+01 2.495396388665459142e+01
2.601626016260162544e+01 2.498264350567749048e+01
2.604127579737335907e+01 2.501136972215679322e+01
2.606629143214508915e+01 2.504012834257623865e+01
2.609130706691682278e+01 2.506890528882915703e+01
2.611632270168855641e+01 2.509768659996797879e+01
2.614133833646028648e+01 2.512645843390773237e+01
2.616635397123202011e+01 2.515520706908397131e+01
2.619136960600375374e+01 2.518391890606537586e+01
2.621638524077548382e+01 2.521258046912158335e+01
2.624140087554721745e+01 2.524117840774642474e+01
2.626641651031895108e+01 2.526969949813712901e+01
2.629143214509068116e+01 2.529813064462970473e+01
2.631644777986241479e+01 2.532645888109110288e+01
2.634146341463414487e+01 2.535467137226832079e+01
2.636647904940587850e+01 2.538275541509509026e+01
2.639149468417761213e+01 2.541069843995630606e+01
2.641651031894934221e+01 2.543848801191083453e+01
2.644152595372107584e+01 2.546611183187293292e+01
2.646654158849280947e+01 2.549355773775276646e+01
2.649155722326453954e+01 2.552081370555645989e+01
2.651657285803627317e+01 2.554786785044606745e+01
2.654158849280800325e+01 2.557470842775979136e+01
2.656660412757973688e+01 2.560132383399309575e+01
2.659161976235147051e+01 2.562770260774086850e+01
2.661663539712320059e+01 2.565383343060121746e+01
2.664165103189493422e+01 2.567970512804131999e+01
2.666666666666666785e+01 2.570530667022559967e+01
2.669168230143839793e+01 2.573062717280686584e+01
2.671669793621013156e+01 2.575565589768062225e+01
2.674171357098186519e+01 2.578038225370315573e+01
2.676672920575359527e+01 2.580479579737365725e+01
2.679174484052532890e+01 2.582888623348090817e+01
2.681676047529705897e+01 2.585264341571488700e+01
2.684177611006879260e+01 2.587605734724380113e+01
2.686679174484052623e+01 2.589911818125672838e+01
2.689180737961225631e+01 2.592181622147264619e+01
2.691682301438398994e+01 2.594414192261594465e+01
2.694183864915572357e+01 2.596608589085891339e+01
2.696685428392745365e+01 2.598763888423173540e+01
2.699186991869918728e+01 2.600879181300022580e+01
2.701688555347092091e+01 2.602953574001182702e+01
2.704190118824265099e+01 2.604986188101020872e+01
2.706691682301438462e+01 2.606976160491890226e+01
2.709193245778611470e+01 2.608922643409431785e+01
2.711694809255784833e+01 2.610824804454859560e+01
2.714196372732958196e+01 2.612681826614266001e+01
2.716697936210131203e+01 2.614492908274982952e+01
2.719199499687304566e+01 2.616257263239039688e+01
2.721701063164477929e+01 2.617974120733758525e+01
2.724202626641650937e+01 2.619642725419522833e+01
2.726704190118824300e+01 2.621262337394747632e+01
2.729205753595997663e+01 2.622832232198112479e+01
2.731707317073170671e+01 2.624351700808059107e+01
2.734208880550344034e+01 2.625820049639629872e+01
2.736710444027517042e+01 2.627236600538644495e+01
2.739212007504690405e+01 2.628600690773283333e+01
2.741713570981863768e+01 2.629911673023090657e+01
2.744215134459036776e+01 2.631168915365442373e+01
2.746716697936210139e+01 2.632371801259515820e+01
2.749218261413383502e+01 2.633519729527784392e+01
2.751719824890556509e+01 2.634612114335086730e+01
2.754221388367729872e+01 2.635648385165288943e+01
2.756722951844903235e+01 2.636627986795587475e+01
2.759224515322076243e+01 2.637550379268468959e+01
2.761726078799249606e+01 2.638415037861379631e+01
2.764227642276422614e+01 2.639221453054120659e+01
2.766729205753595977e+01 2.639969130494004901e+01
2.769230769230769340e+01 2.640657590958815604e+01
2.771732332707942348e+01 2.641286370317587284e+01
2.774233896185115711e+01 2.641855019489243972e+01
2.776735459662289074e+01 2.642363104399126783e+01
2.779237023139462082e+01 2.642810205933439960e+01
2.781738586616635445e+01 2.643195919891646284e+01
2.784240150093808452e+01 2.643519856936836376e+01
2.786741713570981815e+01 2.643781642544114874e+01
2.789243277048155178e+01 2.643980916947008808e+01
2.791744840525328186e+01 2.644117335081957521e+01
2.794246404002501549e+01 2.644190566530883402e+01
2.796747967479674912e+01 2.644200295461891059e+01
2.799249530956847920e+01 2.644146220568113748e+01
2.801751094434021283e+01 2.644028055004739031e+01
2.804252657911194646e+01 2.643845526324234996e+01
2.806754221388367654e+01 2.643598376409815387e+01
2.809255784865541017e+01 2.643286361407151475e+01
2.811757348342714025e+01 2.642909251654380043e+01
2.814258911819887388e+01 2.642466831610417088e+01
2.816760475297060751e+01 2.641958899781605297e+01
2.819262038774233758e+01 2.641385268646730822e+01
2.821763602251407121e+01 2.640745764580421096e+01
2.824265165728580484e+01 2.640040227774961323e+01
2.826766729205753492e+01 2.639268512160546720e+01
2.829268292682926855e+01 2.638430485323997488e+01
2.831769856160100218e+01 2.637526028425959979e+01
2.834271419637273226e+01 2.636555036116623896e+01
2.836772983114446589e+01 2.635517416449971506e+01
2.839274546591619597e+01 2.634413090796589785e+01
2.841776110068792960e+01 2.633241993755063959e+01
2.844277673545966323e+01 2.632004073061980520e+01
2.846779237023139331e+01 2.630699289500559956e+01
2.849280800500312694e+01 2.629327616807944423e+01
2.851782363977486057e+01 2.627889041581161678e+01
2.854283927454659064e+01 2.626383563181792269e+01
2.856785490931832427e+01 2.624811193639354912e+01
2.859287054409005790e+01 2.623171957553444145e+01
2.861788617886178798e+01 2.621465891994629871e+01
2.864290181363352161e+01 2.619693046404152881e+01
2.866791744840525169e+01 2.617853482492431993e+01
2.869293308317698532e+01 2.615947274136404843e+01
2.871794871794871895e+01 2.613974507275732151e+01
2.874296435272044903e+01 2.611935279807871879e+01
2.876797998749218266e+01 2.609829701482066255e+01
2.879299562226391629e+01 2.607657893792242376e+01
2.881801125703564637e+01 2.605419989868866182e+01
2.884302689180738000e+01 2.603116134369756551e+01
2.886804252657911363e+01 2.600746483369892204e+01
2.889305816135084370e+01 2.598311204250230233e+01
2.891807379612257733e+01 2.595810475585548360e+01
2.894308943089430741e+01 2.593244487031351397e+01
2.896810506566604104e+01 2.590613439209838020e+01
2.899312070043777467e+01 2.587917543594982916e+01
2.901813633520950475e+01 2.585157022396715831e+01
2.904315196998123838e+01 2.582332108444249741e+01
2.906816760475297201e+01 2.579443045068570939e+01
2.909318323952470209e+01 2.576490085984101697e+01
2.911819887429643572e+01 2.573473495169569247e+01
2.914321450906816935e+01 2.570393546748100633e+01
